route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
801,RDEC23-801-1_Weekday-90,59246506,,0,151,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246507,,0,107,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246508,,0,165,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246509,,0,108,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246510,,0,154,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246511,,0,155,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246512,,0,166,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246513,,0,112,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246514,,0,152,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246515,,0,157,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246516,,0,168,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246517,,0,158,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246518,,0,159,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246519,,0,103,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246520,,0,160,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246521,,0,164,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246522,,0,161,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246523,,0,162,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246524,,0,151,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246525,,0,108,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246526,,0,105,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246527,,0,107,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246528,,0,153,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246529,,0,154,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246530,,0,109,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246531,,0,156,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246532,,0,155,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246533,,0,152,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246534,,0,110,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246535,,0,112,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246536,,0,157,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246537,,0,101,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246538,,0,158,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246539,,0,104,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246540,,0,159,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246541,,0,160,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246542,,0,161,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246543,,0,163,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246544,,0,151,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246545,,0,162,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246546,,0,164,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246547,,0,153,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246548,,0,118,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246549,,0,117,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246550,,0,108,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246551,,0,169,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246552,,0,110,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246553,,0,152,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246554,,0,101,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246555,,0,102,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246556,,0,170,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246557,,1,101,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246558,,1,104,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246559,,1,114,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246560,,1,159,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246561,,1,158,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246562,,1,103,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246563,,1,164,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246564,,1,113,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246565,,1,152,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246566,,0,159,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246567,,1,106,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246568,,1,105,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246569,,1,153,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246570,,1,158,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246571,,1,108,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246572,,1,112,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246573,,1,111,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246574,,1,156,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246575,,1,152,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246576,,1,104,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246577,,1,101,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246578,,1,102,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246579,,1,103,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246580,,1,161,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246581,,1,159,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246582,,1,105,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246583,,1,163,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246584,,1,162,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246585,,1,164,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246586,,1,153,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246587,,1,106,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246588,,1,108,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246589,,1,107,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246590,,1,109,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246591,,1,110,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246592,,1,169,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246593,,1,156,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246594,,1,155,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246595,,1,152,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246596,,1,160,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246597,,1,157,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246598,,1,101,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246599,,1,170,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246600,,1,102,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246601,,1,103,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246602,,1,162,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246603,,1,107,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246604,,1,116,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246605,,1,164,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246606,,1,102,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246607,,0,105,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246608,,0,106,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246609,,1,161,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246610,,1,162,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246611,,0,110,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246612,,1,151,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246613,,0,111,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246614,,1,115,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246615,,0,167,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246616,,1,154,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246617,,0,102,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246618,,1,109,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246619,,1,155,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246620,,0,155,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246621,,0,156,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246622,,1,163,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246623,,1,161,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246624,,0,112,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246625,,1,151,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246626,,1,153,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246627,,0,158,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246628,,0,161,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246629,,0,160,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246630,,0,163,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246631,,0,172,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246632,,1,117,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246633,,0,171,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246634,,0,162,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246635,,1,109,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246636,,1,156,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246637,,1,106,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246638,,1,155,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246639,,0,107,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246640,,1,101,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246641,,1,152,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246642,,0,105,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246643,,0,116,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246644,,0,109,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246645,,0,164,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246646,,0,153,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246647,,1,154,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246648,,0,110,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246649,,1,118,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246650,,1,169,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246651,,1,111,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246652,,1,102,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246653,,1,151,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246654,,0,169,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246655,,0,101,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246656,,0,170,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246657,,1,109,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246658,,1,162,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246659,,1,107,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246660,,1,154,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246661,,0,160,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246662,,0,171,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246663,,0,158,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246664,,0,107,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246665,,1,101,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246666,,1,163,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246667,,1,110,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246668,,0,163,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246669,,0,162,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246670,,0,151,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246672,,1,113,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246673,,1,169,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246674,,1,170,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246675,,1,153,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246676,,1,103,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246677,,0,103,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246678,,1,114,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246679,,0,101,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246680,,0,114,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246681,,0,113,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246682,,1,154,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246683,,1,155,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246684,,1,156,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246685,,0,102,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246686,,0,104,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246687,,1,165,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246688,,0,106,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246689,,0,109,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246690,,1,159,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246691,,1,170,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246692,,1,151,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246693,,0,106,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246694,,1,104,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246695,,1,104,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246696,,1,157,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246697,,0,117,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246698,,1,171,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246700,,0,152,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246701,,1,153,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246721,,0,155,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246722,,1,167,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246723,,1,168,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246724,,1,160,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246725,,1,163,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246726,,1,107,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246727,,1,110,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246728,,1,157,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246729,,1,160,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246730,,1,112,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246731,,1,110,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246732,,1,151,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246733,,1,154,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246734,,1,158,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246735,,1,171,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246736,,1,172,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246737,,1,105,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246738,,1,108,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246739,,1,112,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246740,,0,156,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246741,,0,115,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246742,,0,153,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246743,,0,109,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246744,,0,101,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246745,,0,104,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246746,,0,163,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246747,,0,106,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246748,,0,111,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246749,,0,102,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246750,,0,103,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246751,,0,107,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246752,,0,154,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246753,,0,111,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246754,,0,157,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246755,,0,104,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246756,,0,103,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246757,,0,151,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246759,,0,154,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246760,,1,158,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246761,,1,166,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246765,,1,160,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246776,,0,116,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246781,,0,105,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246796,,1,111,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246824,,1,171,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246825,,0,154,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246826,,0,153,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246827,,1,158,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246834,,1,116,801SB_RC_221121
801,RDEC23-801-1_Weekday-90,59246835,,0,152,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246836,,0,156,801NB_RC_221121
801,RDEC23-801-1_Weekday-90,59246837,,1,103,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246850,,0,110,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246852,,1,101,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246853,,0,101,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246854,,0,102,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246857,,1,159,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246860,,1,103,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246861,,0,103,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246862,,0,105,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246863,,0,104,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246864,,0,159,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246866,,0,159,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246867,,1,159,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246868,,1,110,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246869,,1,158,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246870,,1,110,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246871,,1,101,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246872,,1,102,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246873,,0,104,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246874,,1,103,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246875,,0,151,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246876,,1,158,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246877,,0,105,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246879,,0,104,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246880,,1,110,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246881,,0,103,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246882,,1,104,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246883,,0,110,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246884,,1,105,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246885,,1,104,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246886,,0,111,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246887,,1,104,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246888,,0,111,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246889,,1,111,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246890,,0,111,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246892,,1,105,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246893,,0,105,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246894,,1,105,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246895,,0,160,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246896,,1,105,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246897,,0,160,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246898,,1,160,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246899,,0,160,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246900,,0,106,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246901,,1,106,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246902,,0,112,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246903,,1,112,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246904,,0,112,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246905,,0,103,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246906,,0,155,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246907,,1,155,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246908,,0,164,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246909,,1,155,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246910,,1,108,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246911,,0,157,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246912,,1,157,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246913,,0,157,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246914,,1,157,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246915,,1,156,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246916,,0,107,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246917,,1,156,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246918,,0,107,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246919,,1,107,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246920,,1,107,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246921,,0,108,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246922,,1,107,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246923,,0,108,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246924,,1,108,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246925,,0,107,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246926,,1,107,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246927,,0,102,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246928,,1,102,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246929,,0,110,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246930,,1,102,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246931,,0,110,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246932,,1,110,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246939,,1,151,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246940,,0,151,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246941,,0,161,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246942,,1,161,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246943,,0,154,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246944,,1,161,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246945,,0,154,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246946,,1,154,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246947,,0,151,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246950,,0,152,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246951,,1,152,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246952,,0,109,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246953,,1,109,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246954,,0,109,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246955,,1,109,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246956,,0,102,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246957,,1,109,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246958,,0,109,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246959,,1,109,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246962,,1,153,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246963,,0,153,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246964,,0,163,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246965,,1,163,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246966,,0,163,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246967,,1,163,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246968,,0,155,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246969,,1,155,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246971,,1,154,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246972,,0,154,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246973,,0,153,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246974,,1,162,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246975,,0,153,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246976,,1,153,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246977,,0,153,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246978,,1,153,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246979,,0,154,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246983,,1,155,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246984,,0,155,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246985,,1,164,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246986,,0,164,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246987,,1,164,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246988,,0,156,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246989,,1,164,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246990,,0,156,801NB_RC_221121
801,RDEC23-801-2_Saturday-90,59246991,,1,156,801SB_RC_221121
801,RDEC23-801-2_Saturday-90,59246994,,1,157,801SB_RC_221121
